,state_name,city_name,place,description_main,best_time,ideal_duration,latitude place,longitude place
80,Bihar,Rajgir, Griddhakuta Hills ," The Griddhakuta Hill is one of the best sightseeing locations in Rajgir, with an uphill drive of 400 metres. Lord Gautam Buddha was said to have lived on the hill for a long time while preaching the Lotus, Heart and Prajnaparomita Sutras and the hill, resembling a perched eagle or vulture has recurring mention in the Pali Buddhist scripts. There is also a Peace Pagoda in this location called Vishwa Shanti Stupa. For travellers looking to get a better look at the scenery, they can take the aerial ropeway which will take you to the Pagoda. "," Throughout the year 
            ",1.0,25.0299973,85.4207368
81,Bihar,Rajgir, Chariot Wheel Marks ," The Chariot Wheel Marks are thirty feet long, deep marks on the rocks near the Jarasandha monuments. According to the local legends, these marks were made by Lord Krishna when he arrived in Rajgir. Other than the marks, around this area, there is an engraved script which is yet to be decrypted. The script was written at some time between 1 A.D. and 5 A.D, probably in a language unknown to historians now. "," Throughout the year 
            ",1.0,25.0299973,85.4207368
82,Bihar,Rajgir, Makhdum Kund ," Makhdum Kund is one of the locations in Rajgir which is popular among the Muslim devotees for religious and spiritual purposes. It is a Muslim shrine and also a hot spring near the Vipula Hills. The Hot Springs are named after the Muslim Saint Makhdum Saheb. According to local legends he spent twelve years in the jungles of Rajgir near this region during the 13th century. The hottest spring has a temperature of over 450 degrees Celcius. There are separate areas for men and women to bathe, where the temperature is fitting. "," Throughout the year 
            ",1.0,25.0299973,85.4207368
83,Andhra Pradesh,Araku Valley, Borra Caves ," The Borra Caves or Borra Guhalu, as is known in the native language were discovered by William King George of the Geological Survey of India in 1807. "," Throughout the year 
            ",1.0,18.291829,83.0576934
84,Andhra Pradesh,Visakhapatnam, Borra Caves ," With stalactite and stalagmite formations and natural enigma overflowing, Borra Caves are located at 1400 meter above sea level in the Anantagiri area of Visakhapatnam. "," Throughout the year 
            ",1.0,18.291829,83.0576934
85,Andhra Pradesh,Araku Valley, Katiki Waterfalls ," With the clear waters of river Gosthani, this place should be on your go-to list if you are in the area.  "," Throughout the year 
            ",1.0,18.2799913,82.9987087
86,Andhra Pradesh,Visakhapatnam, Katiki Waterfalls , A distance of 100 steps and a trek of 2 km will take you to a place where a most enchanting sight of Katiki Waterfalls awaits for the tourists. ," Throughout the year 
            ",1.0,18.2799913,82.9987087
87,Andhra Pradesh,Araku Valley, Chaparai Waterfalls ," At a distance of just 13 km from Araku, the Chaparai waterfalls or the Dumbriguda waterfalls is one of the most popular weekend destinations as well as a much sought after place for the Telugu film industry. "," Throughout the year 
            ",1.0,18.29300925,82.90342899
88,Andhra Pradesh,Araku Valley, Tadimada Waterfalls ," The Tadimada Waterfalls is a beauty that would make you fall in love with it instantly. Also commonly known as Ananthagiri Waterfalls, the easiest way to experience what nature has to offer here is through hiking.
 "," Throughout the year 
            ",1.0,18.29300925,82.90342899
89,Andhra Pradesh,Araku Valley, Matsyagundam ," Popularly known as the fish pool, Matsyagundam near Paderu harbours a variety of fishes and is home to a century-old temple known as Sri Matsyalingeshwara Swamy Temple. With immense potent for tourism, the stream has quite interesting folklore entwined around it. "," Throughout the year 
            ",1.0,18.29300925,82.90342899
90,Andhra Pradesh,Araku Valley, Bheemili Beach ," Bheemili Beach in Vishakhapatnam District's Araku Valley is located at the origin of River Gosthani, Bheemunipatnam. Remnants of 17th century British and Dutch settlements can be seen here, including a fort and cemetery.  "," Throughout the year 
            ",1.0,18.29300925,82.90342899
91,Andhra Pradesh,Visakhapatnam, Bheemili Beach ," The long beautiful and pristine Bheemunipatnam Beach is located at the assemblage of Gosthani River and the Bay of Bengal. It also houses the remains of a 17th century fort and cemetery, reveling history dating back to the Dutch era. "," Throughout the year 
            ",1.0,17.7231276,83.3012842
92,Andhra Pradesh,Araku Valley, Tribal Museum ," Opened in 1996 by the Andhra Pradesh Tourism Development Corporation, the Araku Tribal Museum depicts the tribal culture of Andhra Pradesh. From utensils, jewellery, hunting tools to wedding photographs, the museum gives a taste of what traditional tribal lives look like.  "," Throughout the year 
            ",1.0,24.85725455,79.92448692
93,Andhra Pradesh,Araku Valley, Padmapuram Gardens ," The Padmapuram Gardens is known to be a favourite spot among many tourists who visit Araku Valley.  Boasting variety of species of flora, the garden is home to an exquisite rose garden, treetop huts and a fun toy train for rides around it. "," Throughout the year 
            ",1.0,18.29300925,82.90342899
94,Andhra Pradesh,Ananthagiri, Padmapuram Gardens , An exclusive site awaits you at Padmapuram Gardens where you will see three top cottages nestled in the middle of the Araku valley. The amazing tree huts swings along the tree while hanging 10 feet above the ground level. ," Throughout the year 
            ",1.0,18.17323415,82.99800197
95,Andhra Pradesh,Visakhapatnam, Submarine Museum ," During your stroll on the RK Beach, or as you drive past the beach road, you might notice a rather elaborate collection of Submarines. Step down and stop to witness the only Submarine Museum in the entire of Asia. "," Throughout the year 
            ",1.0,17.7170864,83.32981191
96,Andhra Pradesh,Visakhapatnam, Kailasagiri ," Located in the scenic locales of Vizag, Kailash Giri is a beautiful hilltop park perched at a height of 360 ft. Sprawling over 100 acres of lush green land area, the park is perched on a hilltop and it offers scenic panoramic vistas of the surroundings and the beach below. The highlight of the place are the magnificent 40 feet statues of Shiva and Parvati painted in white.

 "," Throughout the year 
            ",1.0,13.3903362,78.0256818
97,Andhra Pradesh,Visakhapatnam, Rushikonda Beach ," The Rushikonda Beach is a stunningÂ shore located on the coast of the Bay of Bengal in Vishakhapatnam, in the Indian state of Andhra Pradesh. APTDC, which is in charge of this natural beauty, has done a great job in the upkeep of the beach and ensured that this natural attraction remains unspoiled. Rushikonda Beach is thus rightly named the 'Jewel of the East Coast,' owing to its essential and intact beauty. The serene golden sands of the beach are located in the bosom of Rushikonda hill.Â  "," Throughout the year 
            ",1.0,17.78172025,83.38515907
98,Andhra Pradesh,Visakhapatnam, Yarada Beach ," Situated on the coast of the Bay of Bengal and located close to Dolphin's nose, the Yarada beach is a quiet beach to chill by the waves, sip that tender coconut water and occasionally play in the water.  "," Throughout the year 
            ",1.0,17.6883842,83.2713206
99,Andhra Pradesh,Visakhapatnam, Ramakrishna Beach ," One of the most popular beaches of Vishakapatnam, RK beach is a beach for to spend some relaxed time, enjoy strolls across the beach, sunbath and more. "," Throughout the year 
            ",1.0,17.7120846,83.32012195
100,Andhra Pradesh,Visakhapatnam, Dolphin's Nose ," Very similar to a dolphins nose, this 174 m high rocky headland is situated in the south of Vizag . The nose seems to be protruding out towards the Bay of Bengal giving it a rather fascinating look. "," Throughout the year 
            ",1.0,17.6575695,83.24367823
101,Tamil Nadu,Coonoor, Dolphin's Nose ," Situated about 10 km from Coonoor, Dolphin's Nose is regarded as a must visit place if in Coonoor. It is known to provide the most amazing panoramic view of not only the Nilgiri Hills but also the Catherine Falls too. "," Throughout the year 
            ",1.0,17.6575695,83.24367823
102,Andhra Pradesh,Visakhapatnam, Matsyadarshini Aquarium ," An initiative of the Visakhapatnam Municipal Corporation, Matsyadarshini is a beautiful aquarium and houses countless species of fresh and salt water marine life captured in glass tanks. "," Throughout the year 
            ",1.0,17.7128522,83.31990583
103,Andhra Pradesh,Visakhapatnam, Indira Gandhi Zoological Park ," The Indira Gandhi Zoological Park is located amidst the Kambalakonda Reserve Forest in Visakhapatnam, Andhra Pradesh. Declared open to the public on 19 May 1977, the Park now offers a number of exhibits of more than 80 species of mammals, birds and reptiles. The Zoo Park has differentiated the  sections for primates, carnivores, lesser carnivores, small mammals, reptiles, ungulates and birds, all caged in their natural ambiance. Situated amidst the scenic Eastern Ghats of India, the Park is quite a pictueresque one.   "," Throughout the year 
            ",1.0,17.7672009,83.34851083
104,Andhra Pradesh,Visakhapatnam, VUDA Park (Taraka Rama) ," The Visakhapatnam Urban Development Authority or VUDA park, is a popular attraction in Visakhapatnam and a favorite amongst the tourists. One of its main attractions, here, is a musical waterfall. "," Throughout the year 
            ",1.0,17.7231276,83.3012842
105,Andhra Pradesh,Visakhapatnam, Simhachalam Temple ," As per the belief of the Hindu religion, an east facing entrance brings luck and prosperity while the west one brings victory and luckily the Simhachalam temple faces west. The temple is situated among hills covered with cashew trees, shrubs, and mango groves. Many pilgrims undertake a journey to the hill on important and auspicious days. Neighbourhoods near the pilgrimage include Srinivasanagar, Prahladapuram, Sainagar colony, Simhapuri colony, and Simhapuri Layout. The journey often extends into the night, as the route is around 40 kilometres. Pilgrims visit the temple to bestow their offerings to the auspicious deities. "," Throughout the year 
            ",1.0,17.7663167,83.2505245
106,Andhra Pradesh,Visakhapatnam, Lambasingi ," Fondly called the â€˜Kashmir of Andhra Pradeshâ€™, Lambasingi is a quaint hamlet nestled in Chintapalli Mandal in the richly forested Arakku Valley at an elevation of 1025 m above the sea level. On of the best kept secrets of Andhra Pradesh, the dainty village is known for its majestic hills, apple orchards and panoramic views of the adjoining valleys. Also known as Korra Bayalu, the village is the only place in all of South India that experiences snowfall as the temperatures drop significantly. Besides abundant natural beauty and the gorgeous views if the towering hills and meandering rivers, the village also offers a plethora of adventure activities that you can try your hand at. So if you are looking for chilling temperature, pale mists, colourful gardens and prolific natural beauty, you know where to head to. "," Throughout the year 
            ",1.0,17.8181813,82.4927166
